date,Warszawa,Katowice
2024-04-30,10.929166666666667,12.166666666666666
2024-05-01,9.945833333333333,9.783333333333333
2024-05-02,9.299999999999999,7.779166666666666
2024-05-03,9.866666666666667,7.458333333333333
2024-05-04,14.0,12.504166666666668
2024-05-05,12.004166666666668,10.275
2024-05-06,10.733333333333334,6.641666666666667
2024-05-07,10.879166666666668,8.745833333333334
2024-05-08,10.108333333333333,6.220833333333334
2024-05-09,9.362499999999999,9.9375
2024-05-10,14.075000000000001,11.916666666666666
2024-05-11,7.0625,14.012500000000001
2024-05-12,7.020833333333333,
2024-05-13,8.733333333333333,
2024-05-14,9.483333333333333,
2024-05-15,9.116666666666667,
2024-05-16,10.075000000000001,
2024-05-17,8.924999999999999,
2024-05-18,9.799999999999999,
2024-05-19,11.370833333333332,
2024-05-20,12.891666666666666,
2024-05-21,15.120833333333332,
2024-05-22,11.783333333333333,
2024-05-23,15.987499999999999,
2024-05-24,15.241666666666667,
2024-05-25,12.466666666666667,
2024-05-26,11.945833333333333,
2024-05-27,11.145833333333334,
2024-05-28,10.108333333333333,
2024-05-29,16.704166666666666,
2024-05-30,14.4625,
2024-05-31,12.633333333333333,9.961538461538462
2024-06-01,10.770833333333334,8.108333333333333
2024-06-02,9.791666666666666,8.549999999999999
2024-06-03,17.920833333333334,18.104166666666668
2024-06-04,14.658333333333333,19.333333333333332
2024-06-05,14.370833333333332,15.108333333333334
2024-06-06,11.829166666666666,10.5
2024-06-07,9.229166666666666,9.645833333333334
2024-06-08,13.65,13.183333333333332
2024-06-09,12.166666666666666,12.208333333333334
2024-06-10,12.145833333333334,20.579166666666666
2024-06-11,13.054166666666667,14.045833333333334
2024-06-12,8.116666666666667,6.670833333333333
2024-06-13,11.6625,10.429166666666667
2024-06-14,13.341666666666667,14.666666666666666
2024-06-15,12.095833333333333,9.204166666666667
2024-06-16,10.262500000000001,11.791666666666666
2024-06-17,11.983333333333334,7.383333333333333
2024-06-18,8.65,8.737499999999999
2024-06-19,12.233333333333334,13.9625
2024-06-20,8.533333333333333,6.370833333333334
2024-06-21,11.441666666666668,11.916666666666666
2024-06-22,10.0875,9.958333333333334
2024-06-23,6.616666666666667,8.604166666666666
2024-06-24,9.429166666666667,10.85
2024-06-25,8.145833333333334,9.204166666666667
2024-06-26,10.991666666666667,10.729166666666666
2024-06-27,12.049999999999999,15.704166666666667
2024-06-28,14.970833333333333,14.245833333333332
2024-06-29,11.5375,13.795833333333334
2024-06-30,13.404166666666667,15.30909090909091
2024-07-01,9.825000000000001,
2024-07-02,8.075000000000001,5.706666666666666
2024-07-03,8.679166666666667,10.924999999999999
2024-07-04,9.975,8.633333333333335
2024-07-05,7.7250000000000005,6.375
2024-07-06,7.970833333333334,6.995833333333334
2024-07-07,8.508333333333333,10.470833333333333
2024-07-08,8.9,12.233333333333334
2024-07-09,9.125,18.3625
2024-07-10,12.520833333333334,17.8625
2024-07-11,16.1125,14.391666666666666
2024-07-12,13.625,16.283333333333335
2024-07-13,8.770833333333334,8.658333333333333
2024-07-14,6.891666666666667,9.845833333333333
2024-07-15,10.924999999999999,12.883333333333333
2024-07-16,12.317391304347826,14.816666666666668
2024-07-17,11.241666666666667,10.862499999999999
2024-07-18,7.304166666666667,8.1
2024-07-19,7.825,8.433333333333334
2024-07-20,9.495833333333334,10.270833333333334
2024-07-21,10.183333333333334,12.233333333333334
2024-07-22,15.629166666666668,13.870833333333332
2024-07-23,8.416666666666666,6.541666666666667
2024-07-24,10.316666666666666,10.570833333333335
2024-07-25,9.958333333333334,7.966666666666666
2024-07-26,9.654166666666667,9.466666666666667
2024-07-27,12.725,10.120833333333334
2024-07-28,11.533333333333333,7.533333333333334
2024-07-29,6.508333333333333,6.716666666666666
2024-07-30,7.4375,7.458333333333333
2024-07-31,10.208333333333334,8.516666666666667
2024-08-01,11.5375,14.15
2024-08-02,7.9125000000000005,15.954166666666667
2024-08-03,7.583333333333333,8.950000000000001
2024-08-04,12.445833333333333,12.508333333333333
2024-08-05,8.458333333333334,10.0375
2024-08-06,10.5,6.7
2024-08-07,10.258333333333333,10.154166666666667
2024-08-08,15.829166666666666,13.004166666666668
2024-08-09,10.5875,11.416666666666666
2024-08-10,8.120833333333334,9.920833333333333
2024-08-11,7.675,10.008333333333333
2024-08-12,7.358333333333333,7.404166666666666
2024-08-13,6.166666666666667,7.75
2024-08-14,5.795833333333333,7.045833333333333
2024-08-15,7.316666666666666,11.549999999999999
2024-08-16,14.166666666666666,16.983333333333334
2024-08-17,12.041666666666666,15.279166666666667
2024-08-18,17.05,11.704166666666666
2024-08-19,12.658333333333333,9.720833333333333
2024-08-20,11.358333333333334,11.941666666666668
2024-08-21,13.179166666666667,14.825000000000001
2024-08-22,8.358333333333333,8.862499999999999
2024-08-23,10.579166666666667,11.366666666666667
2024-08-24,14.870833333333332,15.275
2024-08-25,14.9625,11.095833333333333
2024-08-26,6.954166666666667,5.991666666666667
2024-08-27,12.329166666666666,9.558333333333334
2024-08-28,15.579166666666666,14.112499999999999
2024-08-29,20.087500000000002,17.816666666666666
2024-08-30,21.59166666666667,18.895833333333332
2024-08-31,17.033333333333335,20.429166666666667
2024-09-01,8.041666666666666,17.650000000000002
2024-09-02,14.133333333333333,20.099999999999998
2024-09-03,23.28333333333333,18.625
2024-09-04,28.070833333333336,18.912499999999998
2024-09-05,21.229166666666668,15.762500000000001
2024-09-06,18.25,18.1375
2024-09-07,15.887500000000001,13.554166666666667
2024-09-08,12.325000000000001,16.379166666666666
2024-09-09,13.816666666666668,12.583333333333334
2024-09-10,10.866666666666667,11.604166666666666
2024-09-11,12.262500000000001,11.104166666666666
2024-09-12,15.204166666666666,12.862499999999999
2024-09-13,13.170833333333333,8.854166666666666
2024-09-14,11.5875,5.229166666666667
2024-09-15,13.695833333333333,2.654166666666667
2024-09-16,19.162499999999998,17.05
2024-09-17,39.574999999999996,26.270833333333332
2024-09-18,23.133333333333336,27.504166666666666
2024-09-19,20.079166666666666,20.3125
2024-09-20,22.558333333333334,15.620833333333332
2024-09-21,22.7625,17.879166666666666
2024-09-22,21.641666666666666,23.96666666666667
2024-09-23,20.620833333333334,18.533333333333335
2024-09-24,18.479166666666668,15.737499999999999
2024-09-25,11.5875,8.054166666666667
2024-09-26,11.645833333333334,6.883333333333333
2024-09-27,6.55,3.2624999999999997
2024-09-28,5.170833333333333,2.8166666666666664
2024-09-29,6.4750000000000005,4.054166666666666
2024-09-30,6.533333333333334,6.7250000000000005
2024-10-01,10.516666666666667,11.016666666666666
2024-10-02,13.670833333333334,15.445833333333333
2024-10-03,13.8375,16.058333333333334
2024-10-04,16.541666666666668,17.125
2024-10-05,9.174999999999999,7.325
2024-10-06,11.1625,11.6875
2024-10-07,17.808333333333334,11.145833333333334
2024-10-08,16.845833333333335,11.670833333333334
2024-10-09,12.158333333333333,6.816666666666666
2024-10-10,10.924999999999999,6.6499999999999995
2024-10-11,8.666666666666666,7.3875
2024-10-12,13.112499999999999,8.295833333333333
2024-10-13,10.183333333333334,8.1875
2024-10-14,8.4125,5.929166666666667
2024-10-15,11.270833333333334,19.099999999999998
2024-10-16,12.924999999999999,19.929166666666667
2024-10-17,8.966666666666667,13.941666666666668
2024-10-18,8.845833333333333,17.175
2024-10-19,11.033333333333333,23.5125
2024-10-20,17.095833333333335,27.441666666666666
2024-10-21,23.65416666666667,20.129166666666666
2024-10-22,26.3625,22.90416666666667
2024-10-23,17.5,13.141666666666666
2024-10-24,24.1875,23.662499999999998
2024-10-25,25.53333333333333,30.724999999999998
2024-10-26,37.125,36.59583333333333
2024-10-27,45.5,33.641666666666666
2024-10-28,22.47083333333333,19.287499999999998
2024-10-29,21.095833333333335,18.625
2024-10-30,17.383333333333333,21.991666666666664
2024-10-31,10.391666666666667,14.229166666666666
2024-11-01,19.1125,16.383333333333333
2024-11-02,8.825000000000001,11.6
2024-11-03,15.362499999999999,25.079166666666666
2024-11-04,12.479166666666666,25.058333333333334
2024-11-05,24.129166666666666,23.795833333333334
2024-11-06,50.63333333333333,35.949999999999996
2024-11-07,18.120833333333334,65.58749999999999
2024-11-08,16.037499999999998,26.02916666666667
2024-11-09,15.566666666666668,21.066666666666666
2024-11-10,25.979166666666668,28.991666666666664
2024-11-11,30.370833333333334,43.9125
2024-11-12,25.016666666666666,32.11666666666667
2024-11-13,20.537499999999998,19.599999999999998
2024-11-14,21.108333333333334,20.754166666666666
2024-11-15,14.847826086956522,19.908333333333335
2024-11-16,21.245833333333334,20.520833333333332
2024-11-17,21.5625,21.020833333333332
2024-11-18,9.808333333333334,16.2875
2024-11-19,12.362499999999999,16.741666666666667
2024-11-20,8.483333333333333,13.6875
2024-11-21,14.583333333333334,12.825000000000001
2024-11-22,24.625,20.504166666666666
2024-11-23,17.145833333333332,14.933333333333332
2024-11-24,15.9,8.9125
2024-11-25,21.504166666666666,16.724999999999998
2024-11-26,23.004347826086956,21.108333333333334
2024-11-27,25.579166666666666,27.40416666666667
2024-11-28,19.383333333333336,14.320833333333333
2024-11-29,16.266666666666666,14.1
2024-11-30,15.445833333333333,21.216666666666665
2024-12-01,24.541666666666668,26.604166666666668
2024-12-02,21.266666666666666,26.991666666666664
2024-12-03,29.608333333333334,23.666666666666668
2024-12-04,22.724999999999998,36.00833333333333
2024-12-05,27.991666666666664,49.479166666666664
2024-12-06,24.483333333333334,31.108333333333334
2024-12-07,26.054166666666664,24.641666666666666
2024-12-08,19.883333333333333,33.737500000000004
2024-12-09,9.129166666666666,20.64166666666667
2024-12-10,12.120833333333332,12.629166666666668
2024-12-11,17.216666666666665,21.78333333333333
2024-12-12,16.474999999999998,26.2
2024-12-13,13.895833333333334,31.245833333333334
2024-12-14,30.087500000000002,26.4375
2024-12-15,10.933333333333332,14.408333333333333
2024-12-16,5.020833333333333,6.75
2024-12-17,4.9375,8.320833333333333
2024-12-18,11.841666666666667,11.395833333333334
2024-12-19,11.933333333333332,14.112499999999999
2024-12-20,10.341666666666667,9.4125
2024-12-21,14.512500000000001,10.808333333333332
2024-12-22,12.070833333333333,7.620833333333334
2024-12-23,16.120833333333334,21.233333333333334
2024-12-24,16.441666666666666,28.108333333333334
2024-12-25,14.091666666666667,28.233333333333334
2024-12-26,27.25,50.708333333333336
2024-12-27,31.641666666666666,74.77083333333333
2024-12-28,20.354166666666668,95.85416666666667
2024-12-29,32.983333333333334,69.90833333333333
2024-12-30,16.929166666666667,73.49166666666666
2024-12-31,22.620833333333334,23.3875
