date,Warszawa,Katowice
2021-02-18,42.220416666666665,41.639070833333335
2021-02-19,48.839166666666664,46.19489166666667
2021-02-20,41.089166666666664,52.348445
2021-02-21,42.76791666666667,59.36622083333333
2021-02-22,50.61208333333334,59.60682083333333
2021-02-23,67.53291666666667,56.78622083333334
2021-02-24,53.66958333333333,62.37628333333333
2021-02-25,55.95458333333334,54.2049375
2021-02-26,35.62833333333334,36.4775625
2021-02-27,10.555833333333334,20.590387500000002
2021-02-28,22.458333333333332,23.662504166666665
2021-03-01,22.967083333333335,30.4442875
2021-03-02,35.239583333333336,49.20615
2021-03-03,44.98666666666667,46.85595833333333
2021-03-04,36.51583333333333,48.251762500000005
2021-03-05,13.673333333333332,23.946020416666666
2021-03-06,17.0925,28.86429791666667
2021-03-07,14.532083333333333,31.790658333333337
2021-03-08,12.832916666666668,32.15339125
2021-03-09,22.463333333333335,58.0030625
2021-03-10,41.77875,43.34620833333333
2021-03-11,38.08391304347826,36.13720416666667
2021-03-12,19.76125,16.23596291666667
2021-03-13,14.635416666666666,8.173850416666665
2021-03-14,9.13125,9.936823333333335
2021-03-15,26.89833333333333,28.684943333333333
2021-03-16,36.38291666666667,60.73791666666667
2021-03-17,18.33125,20.049066666666665
2021-03-18,13.65,29.072361666666666
2021-03-19,20.474999999999998,48.844766666666665
2021-03-20,14.69625,20.298377916666666
2021-03-21,22.77916666666667,29.48557083333333
2021-03-22,13.92125,29.74767
2021-03-23,18.654583333333335,34.804320833333335
2021-03-24,25.019166666666667,28.3657
2021-03-25,46.55083333333334,53.462812500000005
2021-03-26,57.384166666666665,62.37792083333333
2021-03-27,34.89333333333334,31.8621875
2021-03-28,19.00565217391304,15.713010833333334
2021-03-29,27.693749999999998,27.724362499999998
2021-03-30,28.592083333333335,27.213054166666666
2021-03-31,34.904583333333335,35.611932083333336
2021-04-01,33.73083333333333,26.500770833333334
2021-04-02,14.599583333333333,20.072582083333334
2021-04-03,9.945,18.157139166666667
2021-04-04,10.712083333333332,14.210091666666665
2021-04-05,13.68,10.211218333333333
2021-04-06,14.578333333333333,12.290880833333333
2021-04-07,17.74125,17.847105833333334
2021-04-08,15.09375,17.394716666666667
2021-04-09,20.564583333333335,16.823352500000002
2021-04-10,33.27625,15.280597083333333
2021-04-11,22.940416666666668,18.7383
2021-04-12,19.040833333333335,20.350404166666667
2021-04-13,11.490416666666667,16.85854375
2021-04-14,11.914583333333333,16.20440625
2021-04-15,16.900000000000002,15.980917083333333
2021-04-16,18.050833333333333,20.1219625
2021-04-17,22.177916666666665,24.3905
2021-04-18,20.819583333333334,24.787229166666666
2021-04-19,22.37125,41.098687500000004
2021-04-20,19.84,35.11935166666667
2021-04-21,33.30416666666667,29.418379166666668
2021-04-22,14.210416666666667,19.42946291666667
2021-04-23,12.453333333333333,17.021112083333332
2021-04-24,11.909583333333332,17.625632083333333
2021-04-25,8.200000000000001,17.096857916666668
2021-04-26,13.712083333333332,22.839412916666664
2021-04-27,20.369583333333335,17.18805958333333
2021-04-28,22.459166666666665,19.207190833333332
2021-04-29,24.317916666666665,22.916629166666667
2021-04-30,22.489166666666666,14.647675416666667
2021-05-01,23.03625,31.8682125
2021-05-02,15.362631578947367,14.238920416666666
2021-05-03,8.126666666666667,9.510667083333333
2021-05-04,13.411666666666667,11.887238333333334
2021-05-05,10.175416666666667,8.513075833333334
2021-05-06,10.500416666666666,5.338957083333334
2021-05-07,13.166666666666666,6.311777916666666
2021-05-08,11.792499999999999,11.355457083333334
2021-05-09,15.024166666666666,12.084164166666667
2021-05-10,8.313333333333334,6.11149125
2021-05-11,10.685416666666667,6.34411875
2021-05-12,9.37,13.22424
2021-05-13,6.929166666666667,21.63905375
2021-05-14,19.63083333333333,13.882824583333333
2021-05-15,15.020416666666668,10.293910416666668
2021-05-16,14.570833333333333,7.385624166666666
2021-05-17,12.751666666666667,10.675477083333334
2021-05-18,19.068749999999998,10.242121249999999
2021-05-19,10.605416666666667,11.74593875
2021-05-20,12.680833333333332,8.297856666666666
2021-05-21,12.714583333333332,8.365350000000001
2021-05-22,7.151666666666666,7.711410833333333
2021-05-23,6.970416666666666,4.980677083333333
2021-05-24,8.43,6.732659166666667
2021-05-25,11.126666666666667,6.400115416666666
2021-05-26,8.20375,3.2752587500000003
2021-05-27,11.679166666666667,4.298194583333333
2021-05-28,16.325833333333332,9.155338333333333
2021-05-29,11.040416666666667,9.733882083333333
2021-05-30,8.856250000000001,13.570542083333335
2021-05-31,10.41875,8.922374166666666
2021-06-01,17.643333333333334,10.92089875
2021-06-02,13.667916666666668,10.682512083333334
2021-06-03,14.182083333333333,9.914157916666667
2021-06-04,15.677083333333334,11.708414166666666
2021-06-05,16.6225,13.590976666666668
2021-06-06,12.434583333333334,15.343541250000001
2021-06-07,13.510416666666666,11.386935909090909
2021-06-08,16.072916666666668,14.822472083333333
2021-06-09,15.201666666666666,12.410925833333332
2021-06-10,13.3525,8.528220416666667
2021-06-11,15.495416666666666,14.427304583333333
2021-06-12,17.36583333333333,15.44083125
2021-06-13,8.51,6.023574166666666
2021-06-14,8.951666666666666,7.564389583333333
2021-06-15,18.792916666666667,10.961381666666666
2021-06-16,10.687083333333334,15.644191666666666
2021-06-17,8.6,15.094681304347825
2021-06-18,16.49,11.772849166666667
2021-06-19,20.447916666666668,11.989482916666667
2021-06-20,17.6875,7.484705833333333
2021-06-21,14.893749999999999,11.891759583333332
2021-06-22,21.42625,15.018739166666668
2021-06-23,24.642916666666665,16.7442125
2021-06-24,14.699166666666665,20.108967500000002
2021-06-25,20.5875,14.86128875
2021-06-26,11.732083333333334,18.0705525
2021-06-27,11.882083333333334,15.843541666666667
2021-06-28,13.24375,16.44922083333333
2021-06-29,14.507083333333334,14.417737083333334
2021-06-30,17.6575,6.02077
2021-07-01,12.473333333333334,8.141426666666666
2021-07-02,14.46625,6.687235
2021-07-03,13.317083333333334,12.863193333333333
2021-07-04,17.257083333333334,10.84815375
2021-07-05,17.07,11.970744166666668
2021-07-06,18.56416666666667,9.596254583333334
2021-07-07,23.1875,11.56623375
2021-07-08,24.92125,13.888392083333335
2021-07-09,16.642500000000002,15.051283750000001
2021-07-10,13.293750000000001,3.7665683333333333
2021-07-11,11.759583333333333,11.437299166666667
2021-07-12,16.34208333333333,9.826185833333334
2021-07-13,15.252916666666666,13.94505
2021-07-14,22.136666666666667,17.315962916666667
2021-07-15,13.113750000000001,13.1964525
2021-07-16,13.877916666666666,16.576396666666668
2021-07-17,16.375416666666666,13.821712499999999
2021-07-18,13.266666666666666,12.18755125
2021-07-19,13.640416666666667,8.268972083333333
2021-07-20,10.353333333333333,13.131017083333333
2021-07-21,10.96875,9.1783275
2021-07-22,10.545833333333333,10.454165833333333
2021-07-23,18.384166666666665,14.247502916666667
2021-07-24,19.445416666666667,17.033833333333334
2021-07-25,16.2175,15.57085
2021-07-26,15.890833333333333,9.467100416666666
2021-07-27,21.147499999999997,11.663075833333332
2021-07-28,15.45875,11.78326
2021-07-29,13.231666666666667,8.01646375
2021-07-30,13.350416666666668,7.8034783333333335
2021-07-31,17.305,10.459494583333333
2021-08-01,11.248333333333333,10.509579166666667
2021-08-02,11.77125,7.523027916666667
2021-08-03,10.17375,6.0674970833333335
2021-08-04,12.639166666666666,7.338248749999999
2021-08-05,11.77625,8.130813333333334
2021-08-06,3.2429166666666664,4.730385384615385
2021-08-07,8.902916666666668,
2021-08-08,10.781666666666666,
2021-08-09,10.835416666666667,4.4954407142857145
2021-08-10,10.66375,7.738722083333333
2021-08-11,12.454583333333334,7.77124
2021-08-12,13.722916666666668,9.26982375
2021-08-13,16.135833333333334,14.115305416666667
2021-08-14,22.883333333333336,15.66897625
2021-08-15,14.572916666666666,15.922101666666668
2021-08-16,17.53625,8.771665833333333
2021-08-17,10.5575,3.84701625
2021-08-18,10.753749999999998,6.019398333333334
2021-08-19,11.801250000000001,4.807034166666667
2021-08-20,13.84875,6.845154999999999
2021-08-21,13.889166666666666,10.1542375
2021-08-22,11.539583333333333,12.108404583333334
2021-08-23,10.919166666666667,11.1742325
2021-08-24,7.761666666666667,8.407494999999999
2021-08-25,11.301250000000001,8.2348525
2021-08-26,10.294583333333334,7.9642712499999995
2021-08-27,17.177083333333332,9.614794166666668
2021-08-28,16.995416666666667,8.266133333333334
2021-08-29,22.645833333333332,15.248160833333335
2021-08-30,21.547083333333333,16.157654166666667
2021-08-31,9.04125,5.419935416666667
2021-09-01,7.91375,9.014559166666666
2021-09-02,9.450833333333334,11.319913333333332
2021-09-03,12.859166666666667,11.062363750000001
2021-09-04,7.095833333333334,17.401785416666666
2021-09-05,6.22375,4.358645
2021-09-06,11.988333333333332,6.305812499999999
2021-09-07,18.099166666666665,14.001824166666665
2021-09-08,28.23,15.02725125
2021-09-09,23.334166666666665,14.964566249999999
2021-09-10,20.092916666666667,12.929985
2021-09-11,24.253333333333334,15.588420416666667
2021-09-12,23.0,17.48983875
2021-09-13,18.615,14.253515416666666
2021-09-14,15.631428571428572,19.2496875
2021-09-15,20.850416666666668,19.946238333333334
2021-09-16,24.633333333333336,19.560916666666667
2021-09-17,19.90458333333333,9.421354166666667
2021-09-18,8.372916666666667,4.73483
2021-09-19,7.865416666666667,9.99436625
2021-09-20,8.549999999999999,8.352600833333334
2021-09-21,12.976666666666667,16.41272
2021-09-22,12.015416666666667,12.058430833333333
2021-09-23,18.957083333333333,13.386279166666666
2021-09-24,8.590526315789473,5.618364583333334
2021-09-25,12.310833333333333,13.493765416666667
2021-09-26,11.774166666666666,19.40485375
2021-09-27,6.784166666666667,18.338945833333334
2021-09-28,6.939583333333334,13.24286375
2021-09-29,13.145000000000001,23.262158333333332
2021-09-30,18.6025,14.279895833333335
2021-10-01,19.829166666666666,19.976683333333334
2021-10-02,17.434166666666666,17.275654166666666
2021-10-03,16.455416666666668,14.2749125
2021-10-04,15.888333333333334,16.147429166666665
2021-10-05,17.22625,18.46623125
2021-10-06,15.085,16.925675000000002
2021-10-07,15.127916666666666,22.694779166666667
2021-10-08,15.157916666666667,20.011245833333334
2021-10-09,18.497083333333332,17.036640000000002
2021-10-10,28.82875,24.9698125
2021-10-11,33.91,45.66773333333333
2021-10-12,21.11875,14.058452916666667
2021-10-13,17.041666666666668,19.006584583333332
2021-10-14,17.986250000000002,16.159537916666668
2021-10-15,12.964999999999998,10.296142916666666
2021-10-16,14.789583333333333,14.122887916666668
2021-10-17,21.1575,25.426950833333333
2021-10-18,16.698333333333334,28.567295833333333
2021-10-19,16.56625,15.513225416666666
2021-10-20,12.467083333333333,8.988534166666666
2021-10-21,14.270416666666668,10.963902916666667
2021-10-22,5.912916666666667,3.4900983333333335
2021-10-23,6.603750000000001,9.4721625
2021-10-24,20.322916666666668,18.381642083333332
2021-10-25,21.939999999999998,19.576122083333335
2021-10-26,25.450416666666666,26.981329166666665
2021-10-27,20.506249999999998,29.636883333333333
2021-10-28,23.854166666666668,33.538491666666665
2021-10-29,39.46875,40.869300833333334
2021-10-30,31.981739130434786,20.476697916666666
2021-10-31,23.998636363636365,17.547227083333333
2021-11-01,25.33875,22.91251541666667
2021-11-02,36.372083333333336,25.3545625
2021-11-03,20.46291666666667,10.042794166666667
2021-11-04,9.894166666666667,8.702884166666667
2021-11-05,7.980833333333333,8.655666250000001
2021-11-06,12.427916666666667,16.317869583333334
2021-11-07,13.667083333333332,12.904136666666666
2021-11-08,8.65375,13.810341666666666
2021-11-09,15.882916666666667,21.390041666666665
2021-11-10,32.67958333333333,24.52766625
2021-11-11,38.33166666666667,26.14055
2021-11-12,45.49166666666667,34.84223333333333
2021-11-13,36.026666666666664,40.042025
2021-11-14,51.87416666666667,37.56699583333333
2021-11-15,26.062916666666666,31.008141666666663
2021-11-16,40.592083333333335,32.266487500000004
2021-11-17,40.308461538461536,33.01747916666667
2021-11-18,15.4025,21.315920833333333
2021-11-19,7.06125,15.172154166666667
2021-11-20,7.670416666666667,15.971731666666665
2021-11-21,16.535416666666666,18.514745833333333
2021-11-22,17.405416666666667,21.876920833333333
2021-11-23,19.211666666666666,12.54820125
2021-11-24,19.389583333333334,25.6757875
2021-11-25,29.8,38.161991666666665
2021-11-26,31.258333333333336,38.027520833333334
2021-11-27,19.004166666666666,25.56499583333333
2021-11-28,37.14958333333333,36.0344125
2021-11-29,12.692916666666667,19.036166666666666
2021-11-30,8.975,10.913872916666667
2021-12-01,13.990416666666667,6.23779
2021-12-02,6.077500000000001,10.807840833333332
2021-12-03,10.81875,10.5776475
2021-12-04,22.004166666666666,14.444419583333334
2021-12-05,31.305833333333336,28.757558333333332
2021-12-06,25.0025,34.059487499999996
2021-12-07,19.36583333333333,33.545458333333336
2021-12-08,21.17625,25.440516666666667
2021-12-09,19.035,38.091595833333336
2021-12-10,30.66875,41.581383333333335
2021-12-11,50.87125,51.28411666666667
2021-12-12,63.584583333333335,65.0896625
2021-12-13,50.72,107.48489583333333
2021-12-14,44.465,87.22790416666668
2021-12-15,33.509166666666665,53.7340625
2021-12-16,16.651666666666667,27.649845833333334
2021-12-17,10.33375,13.82667875
2021-12-18,14.7675,18.21173625
2021-12-19,4.8966666666666665,8.710101666666667
2021-12-20,7.315,11.781470416666666
2021-12-21,17.88375,32.59825875
2021-12-22,27.227500000000003,43.994437500000004
2021-12-23,39.79708333333333,56.79809583333333
2021-12-24,24.082083333333333,14.707419583333333
2021-12-25,13.045,30.48404041666667
2021-12-26,34.33708333333333,60.017066666666665
2021-12-27,54.067499999999995,44.529558333333334
2021-12-28,28.1825,41.10443333333333
2021-12-29,40.446666666666665,41.88012916666667
2021-12-30,42.038333333333334,16.556883333333335
2021-12-31,9.327916666666667,14.233076666666667
